seed,target,success,path_len,sp_len,stretch,failure_reason
ASEL,vBWMR7,False,5,3,inf,dead_end
ASEL,dBWML8,False,4,3,inf,dead_end
ASEL,dBWML9,False,20,3,inf,dead_end
ASEL,dBWML10,False,18,3,inf,dead_end
ASEL,dBWML11,False,16,3,inf,dead_end
ASEL,dBWML12,False,16,3,inf,dead_end
ASEL,dBWML13,False,18,3,inf,dead_end
ASEL,dBWML14,True,4,3,1.3333333333333333,
ASEL,dBWML15,False,5,3,inf,dead_end
ASEL,dBWML16,False,5,3,inf,dead_end
ASEL,dBWML17,False,4,4,inf,dead_end
ASEL,dBWML18,False,4,4,inf,dead_end
ASEL,dBWML19,False,4,4,inf,dead_end
ASEL,dBWML20,False,4,4,inf,dead_end
ASEL,dBWML21,False,4,4,inf,dead_end
ASEL,dBWML22,False,4,4,inf,dead_end
ASEL,dBWML23,False,4,4,inf,dead_end
ASEL,dBWML24,False,4,4,inf,dead_end
ASEL,dBWMR8,False,4,3,inf,dead_end
ASEL,dBWMR9,False,20,3,inf,dead_end
ASEL,dBWMR10,False,17,3,inf,dead_end
ASEL,dBWMR11,False,16,3,inf,dead_end
ASEL,dBWMR12,False,16,3,inf,dead_end
ASEL,dBWMR13,True,4,3,1.3333333333333333,
ASEL,dBWMR14,True,13,3,4.333333333333333,
ASEL,dBWMR15,False,5,3,inf,dead_end
ASEL,dBWMR16,False,5,3,inf,dead_end
ASEL,dBWMR17,False,4,4,inf,dead_end
ASEL,dBWMR18,False,4,4,inf,dead_end
ASEL,dBWMR19,False,4,4,inf,dead_end
ASEL,dBWMR20,False,4,4,inf,dead_end
ASEL,dBWMR21,False,4,4,inf,dead_end
ASEL,dBWMR22,False,7,4,inf,dead_end
ASEL,dBWMR23,False,4,4,inf,dead_end
ASEL,dBWMR24,False,4,4,inf,dead_end
ASEL,vBWML8,True,3,3,1.0,
ASEL,vBWML9,True,3,3,1.0,
ASEL,vBWML10,True,3,3,1.0,
ASEL,vBWML11,True,4,3,1.3333333333333333,
ASEL,vBWML12,True,3,3,1.0,
ASEL,vBWML13,True,3,3,1.0,
ASEL,vBWML14,True,5,3,1.6666666666666667,
ASEL,vBWML15,True,7,3,2.3333333333333335,
ASEL,vBWML16,True,3,3,1.0,
ASEL,vBWML17,False,10,4,inf,dead_end
ASEL,vBWML18,False,7,4,inf,dead_end
ASEL,vBWML19,False,9,3,inf,dead_end
ASEL,vBWML20,False,9,4,inf,dead_end
ASEL,vBWML21,False,9,4,inf,dead_end
ASEL,vBWML22,False,6,3,inf,dead_end
ASEL,vBWML23,False,4,4,inf,dead_end
ASEL,vBWMR8,False,4,3,inf,dead_end
ASEL,vBWMR9,True,5,3,1.6666666666666667,
ASEL,vBWMR10,True,5,3,1.6666666666666667,
ASEL,vBWMR11,True,4,3,1.3333333333333333,
ASEL,vBWMR12,False,14,3,inf,dead_end
ASEL,vBWMR13,False,14,3,inf,dead_end
ASEL,vBWMR14,True,9,3,3.0,
ASEL,vBWMR15,True,6,3,2.0,
ASEL,vBWMR16,True,3,3,1.0,
ASEL,vBWMR17,False,10,4,inf,dead_end
ASEL,vBWMR18,False,7,4,inf,dead_end
ASEL,vBWMR19,False,6,4,inf,dead_end
ASEL,vBWMR20,False,7,3,inf,dead_end
ASEL,vBWMR21,True,6,4,1.5,
ASEL,vBWMR22,False,7,3,inf,dead_end
ASEL,vBWMR23,False,6,4,inf,dead_end
ASEL,vBWMR24,False,4,4,inf,dead_end
ASEL,CEPshDL,True,11,3,3.6666666666666665,
ASEL,CEPshDR,True,3,3,1.0,
ASEL,CEPshVL,True,10,3,3.3333333333333335,
ASEL,CEPshVR,True,4,3,1.3333333333333333,
ASEL,GLRDL,True,7,3,2.3333333333333335,
ASEL,GLRDR,False,3,3,inf,dead_end
ASEL,GLRL,True,6,3,2.0,
ASEL,GLRR,True,4,3,1.3333333333333333,
ASEL,GLRVL,False,7,3,inf,dead_end
ASEL,GLRVR,False,6,3,inf,dead_end
ASEL,CANL,True,5,3,1.6666666666666667,
ASEL,CANR,True,5,3,1.6666666666666667,
ASEL,exc_cell,False,11,3,inf,dead_end
ASEL,exc_gl,False,8,3,inf,dead_end
ASEL,hmc,True,4,3,1.3333333333333333,
ASEL,hyp,True,3,2,1.5,
ASEL,int,False,11,4,inf,dead_end
ASEL,mu_intL,False,7,4,inf,dead_end
ASEL,mu_intR,False,7,3,inf,dead_end
ASEL,mu_anal,False,7,3,inf,dead_end
ASEL,mu_sph,False,7,3,inf,dead_end
ASEL,vm2AL,False,8,3,inf,dead_end
ASEL,vm2AR,False,14,3,inf,dead_end
ASEL,vm1AL,False,7,4,inf,dead_end
ASEL,vm1AR,True,5,4,1.25,
ASEL,vm1PL,False,13,5,inf,dead_end
ASEL,vm1PR,True,6,5,1.2,
ASEL,vm2PL,False,13,3,inf,dead_end
ASEL,vm2PR,True,10,3,3.3333333333333335,
ASER,URADL,False,12,4,inf,dead_end
ASER,URADR,False,3,3,inf,dead_end
ASER,URAVL,True,5,3,1.6666666666666667,
ASER,URAVR,True,6,3,2.0,
ASER,RMEL,False,3,3,inf,dead_end
ASER,RMER,True,4,3,1.3333333333333333,
ASER,RMED,True,2,2,1.0,
ASER,RMEV,True,3,3,1.0,
ASER,RMDDL,True,4,3,1.3333333333333333,
ASER,RMDDR,True,4,3,1.3333333333333333,
ASER,RMDL,True,4,3,1.3333333333333333,
ASER,RMDR,True,4,3,1.3333333333333333,
ASER,RMDVL,True,3,3,1.0,
ASER,RMDVR,True,3,2,1.5,
ASER,RIVL,True,3,2,1.5,
ASER,RIVR,True,2,2,1.0,
ASER,RMHL,True,6,3,2.0,
ASER,RMHR,True,12,3,4.0,
ASER,SABD,True,9,3,3.0,
ASER,SABVL,False,5,3,inf,dead_end
ASER,SABVR,True,19,3,6.333333333333333,
ASER,SMDDL,True,2,2,1.0,
ASER,SMDDR,True,3,2,1.5,
ASER,SMDVL,True,2,2,1.0,
ASER,SMDVR,True,6,2,3.0,
ASER,SMBDL,True,5,2,2.5,
ASER,SMBDR,True,4,3,1.3333333333333333,
ASER,SMBVL,False,6,2,inf,dead_end
ASER,SMBVR,True,5,2,2.5,
ASER,SIBDL,True,2,2,1.0,
ASER,SIBDR,True,2,2,1.0,
ASER,SIBVL,True,3,2,1.5,
ASER,SIBVR,True,3,2,1.5,
ASER,SIADL,True,2,2,1.0,
ASER,SIADR,True,3,2,1.5,
ASER,SIAVL,True,2,2,1.0,
ASER,SIAVR,True,5,2,2.5,
ASER,DA01,False,5,3,inf,dead_end
ASER,DA02,False,3,3,inf,dead_end
ASER,DA03,False,3,3,inf,dead_end
ASER,DA04,False,3,3,inf,dead_end
ASER,DA05,False,3,3,inf,dead_end
ASER,DA06,False,3,3,inf,dead_end
ASER,DA07,False,3,3,inf,dead_end
ASER,DA08,False,3,3,inf,dead_end
ASER,DA09,False,3,3,inf,dead_end
ASER,PDA,False,3,2,inf,dead_end
ASER,DB01,False,3,3,inf,dead_end
ASER,DB02,False,3,3,inf,dead_end
ASER,DB03,False,3,3,inf,dead_end
ASER,DB04,False,3,3,inf,dead_end
ASER,DB05,False,3,3,inf,dead_end
ASER,DB06,False,3,3,inf,dead_end
ASER,DB07,False,3,3,inf,dead_end
ASER,AS01,False,3,3,inf,dead_end
ASER,AS02,False,3,3,inf,dead_end
ASER,AS03,False,3,3,inf,dead_end
ASER,AS04,False,3,3,inf,dead_end
ASER,AS05,False,3,3,inf,dead_end
ASER,AS06,False,3,3,inf,dead_end
ASER,AS07,False,3,3,inf,dead_end
ASER,AS08,False,3,3,inf,dead_end
ASER,AS09,False,2,3,inf,dead_end
ASER,AS10,False,3,3,inf,dead_end
ASER,AS11,False,3,3,inf,dead_end
ASER,PDB,False,3,3,inf,dead_end
ASER,DD01,False,3,2,inf,dead_end
ASER,DD02,False,3,3,inf,dead_end
ASER,DD03,False,3,3,inf,dead_end
ASER,DD04,False,3,4,inf,dead_end
ASER,DD05,False,3,4,inf,dead_end
ASER,DD06,False,3,2,inf,dead_end
ASER,VA01,False,21,3,inf,dead_end
ASER,VA02,False,3,3,inf,dead_end
ASER,VA03,False,3,3,inf,dead_end
ASER,VA04,False,3,3,inf,dead_end
ASER,VA05,False,3,3,inf,dead_end
ASER,VA06,False,3,3,inf,dead_end
ASER,VA07,False,3,3,inf,dead_end
ASER,VA08,False,3,3,inf,dead_end
ASER,VA09,False,3,3,inf,dead_end
ASER,VA10,False,3,3,inf,dead_end
ASER,VA11,False,3,3,inf,dead_end
ASER,VA12,False,3,3,inf,dead_end
ASER,VB01,True,2,2,1.0,
ASER,VB02,False,3,2,inf,dead_end
ASER,VB03,False,3,3,inf,dead_end
ASER,VB04,False,3,3,inf,dead_end
ASER,VB05,False,3,3,inf,dead_end
ASER,VB06,False,3,3,inf,dead_end
ASER,VB07,False,3,3,inf,dead_end
ASER,VB08,False,3,3,inf,dead_end
ASER,VB09,False,3,3,inf,dead_end
ASER,VB10,False,3,3,inf,dead_end
ASER,VB11,False,3,3,inf,dead_end
ASER,VD01,False,3,2,inf,dead_end
ASER,VD02,False,3,3,inf,dead_end
ASER,VD03,False,3,3,inf,dead_end
ASER,VD04,False,3,3,inf,dead_end
ASER,VD05,False,3,3,inf,dead_end
ASER,VD06,False,3,3,inf,dead_end
ASER,VD07,False,3,4,inf,dead_end
ASER,VD08,False,3,4,inf,dead_end
ASER,VD09,False,3,3,inf,dead_end
ASER,VD10,False,3,4,inf,dead_end
ASER,VD11,False,3,3,inf,dead_end
ASER,VD12,False,3,3,inf,dead_end
ASER,VD13,False,3,3,inf,dead_end
ASER,HSNL,False,3,2,inf,dead_end
ASER,HSNR,False,3,2,inf,dead_end
ASER,VC01,False,3,3,inf,dead_end
ASER,VC02,False,3,2,inf,dead_end
ASER,VC03,False,3,3,inf,dead_end
ASER,VC04,False,3,3,inf,dead_end
ASER,VC05,False,3,3,inf,dead_end
ASER,VC06,False,3,3,inf,dead_end
ASER,dBWML1,True,4,3,1.3333333333333333,
ASER,dBWML2,True,4,3,1.3333333333333333,
ASER,dBWML3,False,3,3,inf,dead_end
ASER,dBWML4,False,7,3,inf,dead_end
ASER,dBWML5,False,6,3,inf,dead_end
ASER,dBWML6,False,5,3,inf,dead_end
ASER,dBWML7,False,4,3,inf,dead_end
ASER,dBWMR1,False,3,3,inf,dead_end
ASER,dBWMR2,False,3,3,inf,dead_end
ASER,dBWMR3,False,9,3,inf,dead_end
ASER,dBWMR4,False,9,3,inf,dead_end
ASER,dBWMR5,False,9,3,inf,dead_end
ASER,dBWMR6,False,5,3,inf,dead_end
ASER,dBWMR7,True,3,3,1.0,
ASER,vBWML1,False,7,3,inf,dead_end
ASER,vBWML2,False,8,3,inf,dead_end
ASER,vBWML3,True,3,3,1.0,
ASER,vBWML4,True,3,3,1.0,
ASER,vBWML5,True,5,3,1.6666666666666667,
ASER,vBWML6,True,3,3,1.0,
ASER,vBWML7,True,3,2,1.5,
ASER,vBWMR1,False,7,3,inf,dead_end
ASER,vBWMR2,True,7,3,2.3333333333333335,
ASER,vBWMR3,True,7,3,2.3333333333333335,
ASER,vBWMR4,True,9,3,3.0,
ASER,vBWMR5,False,7,3,inf,dead_end
ASER,vBWMR6,True,3,3,1.0,
ASER,vBWMR7,False,4,3,inf,dead_end
ASER,dBWML8,False,4,3,inf,dead_end
ASER,dBWML9,False,20,3,inf,dead_end
ASER,dBWML10,False,18,3,inf,dead_end
ASER,dBWML11,False,3,3,inf,dead_end
ASER,dBWML12,False,3,3,inf,dead_end
ASER,dBWML13,False,3,3,inf,dead_end
ASER,dBWML14,False,3,3,inf,dead_end
ASER,dBWML15,False,3,3,inf,dead_end
ASER,dBWML16,False,3,3,inf,dead_end
ASER,dBWML17,False,2,4,inf,dead_end
ASER,dBWML18,False,2,4,inf,dead_end
ASER,dBWML19,False,2,4,inf,dead_end
ASER,dBWML20,False,2,4,inf,dead_end
ASER,dBWML21,False,2,3,inf,dead_end
ASER,dBWML22,False,2,3,inf,dead_end
ASER,dBWML23,False,2,3,inf,dead_end
ASER,dBWML24,False,2,3,inf,dead_end
ASER,dBWMR8,False,4,3,inf,dead_end
ASER,dBWMR9,False,20,3,inf,dead_end
ASER,dBWMR10,False,3,3,inf,dead_end
ASER,dBWMR11,False,3,3,inf,dead_end
ASER,dBWMR12,False,3,3,inf,dead_end
ASER,dBWMR13,False,3,3,inf,dead_end
ASER,dBWMR14,False,3,3,inf,dead_end
ASER,dBWMR15,False,3,3,inf,dead_end
ASER,dBWMR16,False,3,3,inf,dead_end
ASER,dBWMR17,False,2,4,inf,dead_end
ASER,dBWMR18,False,2,4,inf,dead_end
ASER,dBWMR19,False,2,4,inf,dead_end
ASER,dBWMR20,False,2,4,inf,dead_end
ASER,dBWMR21,False,2,3,inf,dead_end
ASER,dBWMR22,False,2,3,inf,dead_end
ASER,dBWMR23,False,2,3,inf,dead_end
ASER,dBWMR24,False,2,3,inf,dead_end
ASER,vBWML8,True,3,3,1.0,
ASER,vBWML9,True,3,3,1.0,
ASER,vBWML10,False,3,3,inf,dead_end
ASER,vBWML11,False,3,3,inf,dead_end
ASER,vBWML12,False,3,3,inf,dead_end
ASER,vBWML13,False,3,3,inf,dead_end
ASER,vBWML14,False,3,3,inf,dead_end
ASER,vBWML15,False,3,3,inf,dead_end
ASER,vBWML16,False,3,3,inf,dead_end
ASER,vBWML17,False,3,4,inf,dead_end
ASER,vBWML18,False,3,4,inf,dead_end
ASER,vBWML19,False,3,4,inf,dead_end
ASER,vBWML20,False,3,4,inf,dead_end
ASER,vBWML21,False,3,4,inf,dead_end
ASER,vBWML22,False,2,3,inf,dead_end
ASER,vBWML23,False,2,4,inf,dead_end
ASER,vBWMR8,False,4,3,inf,dead_end
ASER,vBWMR9,True,5,3,1.6666666666666667,
ASER,vBWMR10,False,3,3,inf,dead_end
ASER,vBWMR11,False,3,3,inf,dead_end
ASER,vBWMR12,False,3,3,inf,dead_end
ASER,vBWMR13,False,3,3,inf,dead_end
ASER,vBWMR14,False,3,3,inf,dead_end
ASER,vBWMR15,False,3,3,inf,dead_end
ASER,vBWMR16,False,3,3,inf,dead_end
ASER,vBWMR17,False,3,4,inf,dead_end
ASER,vBWMR18,False,3,4,inf,dead_end
ASER,vBWMR19,False,2,4,inf,dead_end
ASER,vBWMR20,False,3,3,inf,dead_end
ASER,vBWMR21,False,3,4,inf,dead_end
ASER,vBWMR22,False,3,3,inf,dead_end
ASER,vBWMR23,False,2,4,inf,dead_end
ASER,vBWMR24,False,2,4,inf,dead_end
ASER,CEPshDL,True,10,3,3.3333333333333335,
ASER,CEPshDR,False,12,4,inf,dead_end
ASER,CEPshVL,True,8,3,2.6666666666666665,
ASER,CEPshVR,True,6,2,3.0,
ASER,GLRDL,True,3,3,1.0,
ASER,GLRDR,False,3,3,inf,dead_end
ASER,GLRL,False,3,3,inf,dead_end
ASER,GLRR,False,3,3,inf,dead_end
ASER,GLRVL,False,3,3,inf,dead_end
ASER,GLRVR,True,3,3,1.0,
ASER,CANL,True,4,3,1.3333333333333333,
ASER,CANR,False,11,3,inf,dead_end
ASER,exc_cell,False,9,3,inf,dead_end
ASER,exc_gl,False,8,3,inf,dead_end
ASER,hmc,True,4,3,1.3333333333333333,
ASER,hyp,True,1,1,1.0,
ASER,int,False,3,3,inf,dead_end
ASER,mu_intL,False,2,3,inf,dead_end
ASER,mu_intR,True,2,2,1.0,
ASER,mu_anal,True,2,2,1.0,
ASER,mu_sph,True,2,2,1.0,
ASER,vm2AL,False,3,3,inf,dead_end
ASER,vm2AR,False,3,3,inf,dead_end
ASER,vm1AL,False,2,4,inf,dead_end
ASER,vm1AR,False,2,4,inf,dead_end
ASER,vm1PL,False,2,5,inf,dead_end
ASER,vm1PR,False,2,5,inf,dead_end
ASER,vm2PL,False,3,3,inf,dead_end
ASER,vm2PR,False,3,3,inf,dead_end
ADFL,URADL,False,9,3,inf,dead_end
ADFL,URADR,False,1,4,inf,dead_end
ADFL,URAVL,True,5,2,2.5,
ADFL,URAVR,True,4,3,1.3333333333333333,
ADFL,RMEL,False,1,2,inf,dead_end
ADFL,RMER,False,1,3,inf,dead_end
ADFL,RMED,True,8,2,4.0,
ADFL,RMEV,True,5,2,2.5,
ADFL,RMDDL,True,3,2,1.5,
ADFL,RMDDR,True,5,2,2.5,
ADFL,RMDL,True,2,2,1.0,
ADFL,RMDR,True,4,2,2.0,
ADFL,RMDVL,True,2,2,1.0,
ADFL,RMDVR,True,3,2,1.5,
ADFL,RIVL,True,1,1,1.0,
ADFL,RIVR,True,2,2,1.0,
ADFL,RMHL,True,5,2,2.5,
ADFL,RMHR,False,7,2,inf,dead_end
ADFL,SABD,True,10,3,3.3333333333333335,
ADFL,SABVL,False,11,3,inf,dead_end
ADFL,SABVR,True,27,3,9.0,
ADFL,SMDDL,True,2,2,1.0,
ADFL,SMDDR,True,2,2,1.0,
ADFL,SMDVL,True,1,1,1.0,
ADFL,SMDVR,True,5,2,2.5,
ADFL,SMBDL,True,1,1,1.0,
ADFL,SMBDR,True,6,2,3.0,
ADFL,SMBVL,True,1,1,1.0,
ADFL,SMBVR,True,4,3,1.3333333333333333,
ADFL,SIBDL,True,2,2,1.0,
ADFL,SIBDR,True,9,2,4.5,
ADFL,SIBVL,True,2,2,1.0,
ADFL,SIBVR,True,3,2,1.5,
ADFL,SIADL,True,3,2,1.5,
ADFL,SIADR,True,8,2,4.0,
ADFL,SIAVL,True,2,2,1.0,
ADFL,SIAVR,True,3,2,1.5,
ADFL,DA01,False,5,3,inf,dead_end
ADFL,DA02,False,16,3,inf,dead_end
ADFL,DA03,False,14,3,inf,dead_end
ADFL,DA04,False,10,3,inf,dead_end
ADFL,DA05,False,12,3,inf,dead_end
ADFL,DA06,False,12,3,inf,dead_end
ADFL,DA07,True,16,3,5.333333333333333,
ADFL,DA08,True,3,3,1.0,
ADFL,DA09,True,4,3,1.3333333333333333,
ADFL,PDA,True,4,3,1.3333333333333333,
ADFL,DB01,False,16,3,inf,dead_end
ADFL,DB02,False,14,3,inf,dead_end
ADFL,DB03,False,9,3,inf,dead_end
ADFL,DB04,True,10,3,3.3333333333333335,
ADFL,DB05,False,24,3,inf,dead_end
ADFL,DB06,False,18,3,inf,dead_end
ADFL,DB07,True,4,3,1.3333333333333333,
ADFL,AS01,False,16,3,inf,dead_end
ADFL,AS02,False,15,3,inf,dead_end
ADFL,AS03,False,15,3,inf,dead_end
ADFL,AS04,False,10,3,inf,dead_end
ADFL,AS05,False,9,3,inf,dead_end
ADFL,AS06,False,9,3,inf,dead_end
ADFL,AS07,False,19,3,inf,dead_end
ADFL,AS08,True,10,3,3.3333333333333335,
ADFL,AS09,False,7,3,inf,dead_end
ADFL,AS10,True,6,3,2.0,
ADFL,AS11,True,3,3,1.0,
ADFL,PDB,True,6,3,2.0,
ADFL,DD01,False,18,3,inf,dead_end
ADFL,DD02,False,12,3,inf,dead_end
ADFL,DD03,False,9,3,inf,dead_end
ADFL,DD04,False,13,4,inf,dead_end
ADFL,DD05,False,6,4,inf,dead_end
ADFL,DD06,True,5,3,1.6666666666666667,
ADFL,VA01,False,21,3,inf,dead_end
ADFL,VA02,False,16,3,inf,dead_end
ADFL,VA03,False,14,3,inf,dead_end
ADFL,VA04,False,14,3,inf,dead_end
ADFL,VA05,False,10,3,inf,dead_end
ADFL,VA06,False,10,3,inf,dead_end
ADFL,VA07,False,10,3,inf,dead_end
ADFL,VA08,False,9,3,inf,dead_end
ADFL,VA09,False,7,3,inf,dead_end
ADFL,VA10,False,9,3,inf,dead_end
ADFL,VA11,True,4,3,1.3333333333333333,
ADFL,VA12,True,4,3,1.3333333333333333,
ADFL,VB01,False,19,2,inf,dead_end
ADFL,VB02,False,14,2,inf,dead_end
ADFL,VB03,False,10,3,inf,dead_end
ADFL,VB04,False,10,3,inf,dead_end
ADFL,VB05,False,10,3,inf,dead_end
ADFL,VB06,False,9,3,inf,dead_end
ADFL,VB07,False,9,3,inf,dead_end
ADFL,VB08,False,7,3,inf,dead_end
ADFL,VB09,False,6,3,inf,dead_end
ADFL,VB10,True,5,3,1.6666666666666667,
ADFL,VB11,True,4,3,1.3333333333333333,
ADFL,VD01,False,17,2,inf,dead_end
ADFL,VD02,False,16,3,inf,dead_end
ADFL,VD03,False,12,3,inf,dead_end
ADFL,VD04,False,10,4,inf,dead_end
ADFL,VD05,False,10,3,inf,dead_end
ADFL,VD06,False,9,4,inf,dead_end
ADFL,VD07,False,9,4,inf,dead_end
ADFL,VD08,False,7,4,inf,dead_end
ADFL,VD09,False,6,3,inf,dead_end
ADFL,VD10,False,6,4,inf,dead_end
ADFL,VD11,True,5,3,1.6666666666666667,
ADFL,VD12,True,3,3,1.0,
ADFL,VD13,True,4,3,1.3333333333333333,
ADFL,HSNL,False,10,2,inf,dead_end
ADFL,HSNR,True,3,2,1.5,
ADFL,VC01,False,14,3,inf,dead_end
ADFL,VC02,False,14,3,inf,dead_end
ADFL,VC03,False,10,3,inf,dead_end
ADFL,VC04,False,9,3,inf,dead_end
ADFL,VC05,False,9,3,inf,dead_end
ADFL,VC06,False,9,3,inf,dead_end
ADFL,dBWML1,False,5,2,inf,dead_end
ADFL,dBWML2,False,1,2,inf,dead_end
ADFL,dBWML3,False,5,3,inf,dead_end
ADFL,dBWML4,False,5,3,inf,dead_end
ADFL,dBWML5,False,6,3,inf,dead_end
ADFL,dBWML6,False,4,3,inf,dead_end
ADFL,dBWML7,False,3,3,inf,dead_end
ADFL,dBWMR1,False,1,2,inf,dead_end
ADFL,dBWMR2,False,1,2,inf,dead_end
ADFL,dBWMR3,False,1,2,inf,dead_end
ADFL,dBWMR4,False,11,2,inf,dead_end
ADFL,dBWMR5,False,15,2,inf,dead_end
ADFL,dBWMR6,False,5,2,inf,dead_end
ADFL,dBWMR7,True,2,2,1.0,
ADFL,vBWML1,False,5,2,inf,dead_end
ADFL,vBWML2,False,5,2,inf,dead_end
ADFL,vBWML3,False,5,2,inf,dead_end
ADFL,vBWML4,False,5,2,inf,dead_end
ADFL,vBWML5,False,4,2,inf,dead_end
ADFL,vBWML6,False,3,2,inf,dead_end
ADFL,vBWML7,True,2,2,1.0,
ADFL,vBWMR1,False,2,4,inf,dead_end
ADFL,vBWMR2,False,10,2,inf,dead_end
ADFL,vBWMR3,True,9,2,4.5,
ADFL,vBWMR4,True,5,3,1.6666666666666667,
ADFL,vBWMR5,True,2,2,1.0,
ADFL,vBWMR6,True,2,2,1.0,
ADFL,vBWMR7,False,4,2,inf,dead_end
ADFL,dBWML8,False,3,3,inf,dead_end
ADFL,dBWML9,False,19,3,inf,dead_end
ADFL,dBWML10,False,17,3,inf,dead_end
ADFL,dBWML11,False,15,3,inf,dead_end
ADFL,dBWML12,False,15,3,inf,dead_end
ADFL,dBWML13,False,16,3,inf,dead_end
ADFL,dBWML14,True,6,3,2.0,
ADFL,dBWML15,False,6,3,inf,dead_end
ADFL,dBWML16,False,5,3,inf,dead_end
ADFL,dBWML17,True,4,4,1.0,
ADFL,dBWML18,True,4,4,1.0,
ADFL,dBWML19,True,4,4,1.0,
ADFL,dBWML20,True,4,4,1.0,
ADFL,dBWML21,True,4,4,1.0,
ADFL,dBWML22,False,5,4,inf,dead_end
ADFL,dBWML23,True,7,4,1.75,
ADFL,dBWML24,False,8,4,inf,dead_end
ADFL,dBWMR8,False,3,2,inf,dead_end
ADFL,dBWMR9,False,19,2,inf,dead_end
ADFL,dBWMR10,False,16,2,inf,dead_end
ADFL,dBWMR11,False,15,2,inf,dead_end
ADFL,dBWMR12,False,15,2,inf,dead_end
ADFL,dBWMR13,False,16,2,inf,dead_end
ADFL,dBWMR14,True,13,2,6.5,
ADFL,dBWMR15,False,6,2,inf,dead_end
ADFL,dBWMR16,False,6,2,inf,dead_end
ADFL,dBWMR17,True,4,3,1.3333333333333333,
ADFL,dBWMR18,True,4,4,1.0,
ADFL,dBWMR19,True,4,4,1.0,
ADFL,dBWMR20,True,4,4,1.0,
ADFL,dBWMR21,True,4,4,1.0,
ADFL,dBWMR22,False,5,4,inf,dead_end
ADFL,dBWMR23,True,6,4,1.5,
ADFL,dBWMR24,True,8,4,2.0,
ADFL,vBWML8,True,2,2,1.0,
ADFL,vBWML9,True,2,2,1.0,
ADFL,vBWML10,True,2,2,1.0,
ADFL,vBWML11,True,2,2,1.0,
ADFL,vBWML12,True,2,2,1.0,
ADFL,vBWML13,True,2,2,1.0,
ADFL,vBWML14,True,2,2,1.0,
ADFL,vBWML15,True,2,2,1.0,
ADFL,vBWML16,True,2,2,1.0,
ADFL,vBWML17,True,3,3,1.0,
ADFL,vBWML18,False,3,4,inf,dead_end
ADFL,vBWML19,False,7,3,inf,dead_end
ADFL,vBWML20,False,5,4,inf,dead_end
ADFL,vBWML21,True,4,4,1.0,
ADFL,vBWML22,True,4,3,1.3333333333333333,
ADFL,vBWML23,False,5,4,inf,dead_end
ADFL,vBWMR8,False,4,2,inf,dead_end
ADFL,vBWMR9,True,4,2,2.0,
ADFL,vBWMR10,False,16,2,inf,dead_end
ADFL,vBWMR11,False,16,2,inf,dead_end
ADFL,vBWMR12,False,13,2,inf,dead_end
ADFL,vBWMR13,False,13,2,inf,dead_end
ADFL,vBWMR14,False,10,2,inf,dead_end
ADFL,vBWMR15,False,10,2,inf,dead_end
ADFL,vBWMR16,False,9,2,inf,dead_end
ADFL,vBWMR17,False,9,3,inf,dead_end
ADFL,vBWMR18,False,3,4,inf,dead_end
ADFL,vBWMR19,False,5,4,inf,dead_end
ADFL,vBWMR20,False,7,3,inf,dead_end
ADFL,vBWMR21,False,5,4,inf,dead_end
ADFL,vBWMR22,True,5,3,1.6666666666666667,
ADFL,vBWMR23,True,4,4,1.0,
ADFL,vBWMR24,True,5,4,1.25,
ADFL,CEPshDL,True,12,3,4.0,
ADFL,CEPshDR,False,1,4,inf,dead_end
ADFL,CEPshVL,True,7,3,2.3333333333333335,
ADFL,CEPshVR,True,4,3,1.3333333333333333,
ADFL,GLRDL,False,1,3,inf,dead_end
ADFL,GLRDR,False,1,3,inf,dead_end
ADFL,GLRL,False,1,3,inf,dead_end
ADFL,GLRR,False,1,3,inf,dead_end
ADFL,GLRVL,False,1,3,inf,dead_end
ADFL,GLRVR,True,1,1,1.0,
ADFL,CANL,True,5,3,1.6666666666666667,
ADFL,CANR,False,12,3,inf,dead_end
ADFL,exc_cell,False,11,3,inf,dead_end
ADFL,exc_gl,True,1,1,1.0,
ADFL,hmc,True,3,2,1.5,
ADFL,hyp,True,3,2,1.5,
ADFL,int,False,9,3,inf,dead_end
ADFL,mu_intL,False,3,4,inf,dead_end
ADFL,mu_intR,False,3,3,inf,dead_end
ADFL,mu_anal,False,9,3,inf,dead_end
ADFL,mu_sph,False,3,3,inf,dead_end
ADFL,vm2AL,False,9,3,inf,dead_end
ADFL,vm2AR,False,9,3,inf,dead_end
ADFL,vm1AL,False,11,4,inf,dead_end
ADFL,vm1AR,False,10,4,inf,dead_end
ADFL,vm1PL,False,11,5,inf,dead_end
ADFL,vm1PR,False,11,5,inf,dead_end
ADFL,vm2PL,False,10,3,inf,dead_end
ADFL,vm2PR,False,10,3,inf,dead_end
ADFR,URADL,False,9,3,inf,dead_end
ADFR,URADR,False,3,3,inf,dead_end
ADFR,URAVL,True,7,3,2.3333333333333335,
ADFR,URAVR,True,3,2,1.5,
ADFR,RMEL,False,3,3,inf,dead_end
ADFR,RMER,True,2,2,1.0,
ADFR,RMED,True,3,2,1.5,
ADFR,RMEV,True,2,2,1.0,
ADFR,RMDDL,True,3,2,1.5,
ADFR,RMDDR,True,3,2,1.5,
ADFR,RMDL,True,3,2,1.5,
ADFR,RMDR,True,3,2,1.5,
ADFR,RMDVL,True,5,2,2.5,
ADFR,RMDVR,False,4,2,inf,dead_end
